timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682779536825,1906,GET exame,200,OK,Métodos GET 1-5,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1752,0,0
1682779536826,1905,GET exame,200,OK,Métodos GET 1-24,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1750,0,0
1682779536837,1895,GET exame,200,OK,Métodos GET 1-22,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1739,0,0
1682779536826,1906,GET exame,200,OK,Métodos GET 1-51,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1751,0,0
1682779536827,1905,GET exame,200,OK,Métodos GET 1-23,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1749,0,0
1682779537005,1727,GET consulta,200,OK,Métodos GET 1-26,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1572,0,0
1682779536823,1909,GET exame,200,OK,Métodos GET 1-14,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1755,0,0
1682779536833,1899,GET exame,200,OK,Métodos GET 1-15,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1744,0,0
1682779537002,1731,GET consulta,200,OK,Métodos GET 1-94,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1577,0,0
1682779536989,1744,GET exame,200,OK,Métodos GET 1-1,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1588,0,0
1682779537004,1729,GET consulta,200,OK,Métodos GET 1-34,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1573,0,0
1682779536834,1899,GET exame,200,OK,Métodos GET 1-25,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1744,0,0
1682779537004,1729,GET consulta,200,OK,Métodos GET 1-3,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1574,0,0
1682779537003,1730,GET consulta,200,OK,Métodos GET 1-38,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1576,0,0
1682779536834,1900,GET exame,200,OK,Métodos GET 1-68,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1744,0,0
1682779537003,1731,GET consulta,200,OK,Métodos GET 1-43,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1575,0,0
1682779537004,1730,GET consulta,200,OK,Métodos GET 1-16,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1575,0,0
1682779536837,1897,GET exame,200,OK,Métodos GET 1-11,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1741,0,0
1682779537059,1675,GET exame,200,OK,Métodos GET 1-35,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1520,0,0
1682779537002,1732,GET exame,200,OK,Métodos GET 1-2,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1576,0,0
1682779537005,1729,GET consulta,200,OK,Métodos GET 1-40,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1574,0,0
1682779537006,1728,GET consulta,200,OK,Métodos GET 1-79,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1572,0,0
1682779536836,1898,GET exame,200,OK,Métodos GET 1-50,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1742,0,0
1682779536837,1898,GET exame,200,OK,Métodos GET 1-33,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1741,0,0
1682779537006,1729,GET consulta,200,OK,Métodos GET 1-82,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1573,0,0
1682779536835,1900,GET exame,200,OK,Métodos GET 1-8,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1744,0,0
1682779537050,1685,GET exame,200,OK,Métodos GET 1-97,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1529,0,0
1682779537005,1730,GET consulta,200,OK,Métodos GET 1-20,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1574,0,0
1682779537000,1735,GET exame,200,OK,Métodos GET 1-77,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1580,0,0
1682779537005,1731,GET consulta,200,OK,Métodos GET 1-71,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1575,0,0
1682779537805,1393,GET tipoExame,200,OK,Métodos GET 1-54,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1393,0,0
1682779537805,1393,GET tipoExame,200,OK,Métodos GET 1-74,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1393,0,0
1682779537806,1392,GET tipoExame,200,OK,Métodos GET 1-62,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1392,0,0
1682779537816,1383,GET tipoExame,200,OK,Métodos GET 1-56,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1383,0,0
1682779537817,1382,GET tipoExame,200,OK,Métodos GET 1-88,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1382,0,0
1682779537805,1394,GET tipoExame,200,OK,Métodos GET 1-36,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1394,0,0
1682779537833,1366,GET tipoExame,200,OK,Métodos GET 1-92,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1366,0,0
1682779537805,1395,GET tipoExame,200,OK,Métodos GET 1-89,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1394,0,0
1682779537817,1383,GET tipoExame,200,OK,Métodos GET 1-84,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1383,0,0
1682779537817,1383,GET tipoExame,200,OK,Métodos GET 1-48,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1383,0,0
1682779537817,1383,GET tipoExame,200,OK,Métodos GET 1-63,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1383,0,0
1682779537838,1362,GET tipoExame,200,OK,Métodos GET 1-75,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1362,0,0
1682779537816,1384,GET tipoExame,200,OK,Métodos GET 1-96,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1384,0,0
1682779537817,1383,GET tipoExame,200,OK,Métodos GET 1-78,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1383,0,0
1682779537837,1364,GET tipoExame,200,OK,Métodos GET 1-72,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1364,0,0
1682779537822,1379,GET tipoExame,200,OK,Métodos GET 1-83,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1379,0,0
1682779537843,1358,GET tipoExame,200,OK,Métodos GET 1-69,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1358,0,0
1682779537818,1384,GET tipoExame,200,OK,Métodos GET 1-59,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1384,0,0
1682779537817,1385,GET tipoExame,200,OK,Métodos GET 1-46,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1385,0,0
1682779537820,1383,GET tipoExame,200,OK,Métodos GET 1-18,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1383,0,0
1682779537845,1358,GET tipoExame,200,OK,Métodos GET 1-61,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1358,0,0
1682779537845,1358,GET tipoExame,200,OK,Métodos GET 1-32,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1358,0,0
1682779537843,1360,GET tipoExame,200,OK,Métodos GET 1-80,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1360,0,0
1682779537844,1360,GET tipoExame,200,OK,Métodos GET 1-57,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1360,0,0
1682779537843,1361,GET tipoExame,200,OK,Métodos GET 1-91,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,1361,0,0
1682779537581,1724,GET exame,200,OK,Métodos GET 1-76,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1567,0,0
1682779537756,1549,GET exame,200,OK,Métodos GET 1-73,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1393,0,0
1682779537639,1667,GET exame,200,OK,Métodos GET 1-67,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1510,0,0
1682779537646,1663,GET exame,200,OK,Métodos GET 1-100,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1510,0,0
1682779537802,1551,GET consulta,200,OK,Métodos GET 1-28,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1395,0,0
1682779537815,1540,GET consulta,200,OK,Métodos GET 1-4,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1385,0,0
1682779537816,1539,GET consulta,200,OK,Métodos GET 1-31,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1384,0,0
1682779537815,1540,GET consulta,200,OK,Métodos GET 1-10,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1385,0,0
1682779537815,1541,GET consulta,200,OK,Métodos GET 1-9,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1387,0,0
1682779537815,1541,GET consulta,200,OK,Métodos GET 1-45,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1385,0,0
1682779537820,1536,GET consulta,200,OK,Métodos GET 1-55,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1382,0,0
1682779537819,1537,GET consulta,200,OK,Métodos GET 1-17,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1383,0,0
1682779537815,1541,GET consulta,200,OK,Métodos GET 1-81,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1386,0,0
1682779537906,1450,GET exame,200,OK,Métodos GET 1-66,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1295,0,0
1682779537820,1536,GET consulta,200,OK,Métodos GET 1-41,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1382,0,0
1682779537763,1594,GET exame,200,OK,Métodos GET 1-52,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1435,0,0
1682779538248,1109,GET exame,200,OK,Métodos GET 1-86,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,953,0,0
1682779537899,1458,GET exame,200,OK,Métodos GET 1-13,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1304,0,0
1682779538202,1155,GET exame,200,OK,Métodos GET 1-93,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,999,0,0
1682779538162,1195,GET exame,200,OK,Métodos GET 1-99,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1039,0,0
1682779537817,1540,GET consulta,200,OK,Métodos GET 1-98,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1383,0,0
1682779537898,1459,GET exame,200,OK,Métodos GET 1-85,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1306,0,0
1682779537818,1539,GET consulta,200,OK,Métodos GET 1-87,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1383,0,0
1682779538251,1107,GET exame,200,OK,Métodos GET 1-70,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,951,0,0
1682779538250,1108,GET exame,200,OK,Métodos GET 1-90,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,952,0,0
1682779537795,1563,GET consulta,200,OK,Métodos GET 1-39,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,1403,0,0
1682779538133,1226,GET exame,200,OK,Métodos GET 1-47,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,1071,0,0
1682779538241,1118,GET exame,200,OK,Métodos GET 1-44,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,963,0,0
1682779538211,1148,GET exame,200,OK,Métodos GET 1-29,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,993,0,0
1682779538276,1084,GET exame,200,OK,Métodos GET 1-65,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,928,0,0
1682779538335,1025,GET exame,200,OK,Métodos GET 1-95,text,true,,25725,147,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/exame,869,0,0
1682779539200,249,GET especialidade,200,OK,Métodos GET 1-63,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,249,0,0
1682779539199,258,GET especialidade,200,OK,Métodos GET 1-36,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,258,0,0
1682779539201,256,GET especialidade,200,OK,Métodos GET 1-78,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,256,0,0
1682779539199,259,GET especialidade,200,OK,Métodos GET 1-56,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,259,0,0
1682779539198,262,GET especialidade,200,OK,Métodos GET 1-62,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,262,0,0
1682779539203,276,GET especialidade,200,OK,Métodos GET 1-80,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,276,0,0
1682779539203,276,GET especialidade,200,OK,Métodos GET 1-61,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,276,0,0
1682779539201,278,GET especialidade,200,OK,Métodos GET 1-69,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,278,0,0
1682779539200,279,GET especialidade,200,OK,Métodos GET 1-84,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,279,0,0
1682779539200,279,GET especialidade,200,OK,Métodos GET 1-48,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,279,0,0
1682779539203,276,GET especialidade,200,OK,Métodos GET 1-46,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,276,0,0
1682779538733,779,GET tipoExame,200,OK,Métodos GET 1-94,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,779,0,0
1682779538731,782,GET tipoExame,200,OK,Métodos GET 1-30,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,782,0,0
1682779538732,788,GET tipoExame,200,OK,Métodos GET 1-26,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,788,0,0
1682779538733,788,GET tipoExame,200,OK,Métodos GET 1-38,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,788,0,0
1682779538733,789,GET tipoExame,200,OK,Métodos GET 1-34,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,789,0,0
1682779538734,788,GET tipoExame,200,OK,Métodos GET 1-43,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,788,0,0
1682779538733,789,GET tipoExame,200,OK,Métodos GET 1-3,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,789,0,0
1682779538734,788,GET tipoExame,200,OK,Métodos GET 1-40,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,788,0,0
1682779538736,786,GET tipoExame,200,OK,Métodos GET 1-71,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,786,0,0
1682779538734,789,GET tipoExame,200,OK,Métodos GET 1-79,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,789,0,0
1682779538735,788,GET tipoExame,200,OK,Métodos GET 1-82,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,788,0,0
1682779538735,788,GET tipoExame,200,OK,Métodos GET 1-20,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,788,0,0
1682779538734,796,GET tipoExame,200,OK,Métodos GET 1-16,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,796,0,0
1682779539203,343,GET especialidade,200,OK,Métodos GET 1-32,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,343,0,0
1682779539200,348,GET especialidade,200,OK,Métodos GET 1-89,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,348,0,0
1682779539200,348,GET especialidade,200,OK,Métodos GET 1-96,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,348,0,0
1682779539198,350,GET especialidade,200,OK,Métodos GET 1-54,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,350,0,0
1682779539204,344,GET especialidade,200,OK,Métodos GET 1-91,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,344,0,0
1682779539202,346,GET especialidade,200,OK,Métodos GET 1-59,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,346,0,0
1682779539201,347,GET especialidade,200,OK,Métodos GET 1-83,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,347,0,0
1682779539204,344,GET especialidade,200,OK,Métodos GET 1-57,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,344,0,0
1682779539200,348,GET especialidade,200,OK,Métodos GET 1-75,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,348,0,0
1682779539203,348,GET especialidade,200,OK,Métodos GET 1-18,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,348,0,0
1682779539199,354,GET especialidade,200,OK,Métodos GET 1-88,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,354,0,0
1682779539198,360,GET especialidade,200,OK,Métodos GET 1-74,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,360,0,0
1682779539201,357,GET especialidade,200,OK,Métodos GET 1-72,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,357,0,0
1682779539199,368,GET especialidade,200,OK,Métodos GET 1-92,text,true,,3523,155,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/especialidade,367,0,0
1682779539306,262,GET consulta,200,OK,Métodos GET 1-73,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,262,0,0
1682779539305,263,GET consulta,200,OK,Métodos GET 1-76,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,263,0,0
1682779539309,260,GET consulta,200,OK,Métodos GET 1-100,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,259,0,0
1682779538729,937,GET consulta,200,OK,Métodos GET 1-12,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,782,0,0
1682779538724,944,GET consulta,200,OK,Métodos GET 1-7,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,788,0,0
1682779538726,942,GET consulta,200,OK,Métodos GET 1-49,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,785,0,0
1682779538730,939,GET consulta,200,OK,Métodos GET 1-64,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,783,0,0
1682779538724,945,GET consulta,200,OK,Métodos GET 1-6,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,788,0,0
1682779538724,945,GET consulta,200,OK,Métodos GET 1-37,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,788,0,0
1682779538724,945,GET consulta,200,OK,Métodos GET 1-42,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,787,0,0
1682779538732,937,GET consulta,200,OK,Métodos GET 1-14,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,780,0,0
1682779538724,945,GET consulta,200,OK,Métodos GET 1-60,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,788,0,0
1682779538731,938,GET consulta,200,OK,Métodos GET 1-58,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,782,0,0
1682779538724,945,GET consulta,200,OK,Métodos GET 1-19,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,788,0,0
1682779538731,939,GET consulta,200,OK,Métodos GET 1-5,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,781,0,0
1682779538732,938,GET consulta,200,OK,Métodos GET 1-51,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,780,0,0
1682779538730,940,GET consulta,200,OK,Métodos GET 1-27,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,782,0,0
1682779538731,939,GET consulta,200,OK,Métodos GET 1-21,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,782,0,0
1682779538732,938,GET consulta,200,OK,Métodos GET 1-24,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,781,0,0
1682779538695,975,GET consulta,200,OK,Métodos GET 1-53,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,817,0,0
1682779538733,942,GET consulta,200,OK,Métodos GET 1-1,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,788,0,0
1682779538734,941,GET consulta,200,OK,Métodos GET 1-68,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,787,0,0
1682779538735,941,GET consulta,200,OK,Métodos GET 1-97,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,786,0,0
1682779538733,943,GET consulta,200,OK,Métodos GET 1-25,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,788,0,0
1682779538735,941,GET consulta,200,OK,Métodos GET 1-77,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,787,0,0
1682779538735,942,GET consulta,200,OK,Métodos GET 1-8,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,787,0,0
1682779538732,945,GET consulta,200,OK,Métodos GET 1-15,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,790,0,0
1682779538734,944,GET consulta,200,OK,Métodos GET 1-50,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,788,0,0
1682779538732,946,GET consulta,200,OK,Métodos GET 1-23,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,790,0,0
1682779538734,944,GET consulta,200,OK,Métodos GET 1-11,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,788,0,0
1682779538732,946,GET consulta,200,OK,Métodos GET 1-22,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,790,0,0
1682779538735,943,GET consulta,200,OK,Métodos GET 1-33,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,787,0,0
1682779538734,945,GET consulta,200,OK,Métodos GET 1-2,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,789,0,0
1682779538734,988,GET consulta,200,OK,Métodos GET 1-35,text,true,,17543,150,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/consulta,835,0,0
1682779539355,394,GET tipoExame,200,OK,Métodos GET 1-4,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,394,0,0
1682779539356,405,GET tipoExame,200,OK,Métodos GET 1-9,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,404,0,0
1682779539356,413,GET tipoExame,200,OK,Métodos GET 1-10,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,413,0,0
1682779539356,415,GET tipoExame,200,OK,Métodos GET 1-45,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,415,0,0
1682779539356,416,GET tipoExame,200,OK,Métodos GET 1-55,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,416,0,0
1682779539358,422,GET tipoExame,200,OK,Métodos GET 1-87,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,422,0,0
1682779539356,425,GET tipoExame,200,OK,Métodos GET 1-81,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,425,0,0
1682779539356,425,GET tipoExame,200,OK,Métodos GET 1-41,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,425,0,0
1682779539354,428,GET tipoExame,200,OK,Métodos GET 1-28,text,true,,3530,151,100,100,http://gisa-apim.eastus.cloudapp.azure.com:9080/tipoExame,427,0,0
